eqpdays,months,change_mou,mou_Mean,totmrc_Mean,totcalls,adjrev,hnd_price,totrev,avgqty,adjqty,avgrev,mou_cvce_Mean,mou_peav_Mean,avg3mou,avgmou,avg3qty,adjmou,totmou,change_rev,rev_Mean,mou_opkv_Mean,churn
342.0,24,-1.5,1099.5,75.0,10152,2693.52,99.98999023,2797.24,450.32,9907,122.43,458.7233333,585.6866667,1100,1071.32,494,23569.0,24086.0,-17.6825,116.3225,99.83,1
156.0,17,-257.5,822.5,107.6925,4730,1405.87,129.9899902,1409.48,295.5,4728,87.87,227.01,187.01,908,564.56,487,9033.0,9036.0,-24.0725,123.0625,134.7,0
843.0,28,-273.0,397.0,44.99,1958,976.85,29.98999023,1031.02,73.88,1921,37.57,235.13,77.22666667,488,279.58,95,7269.0,7345.0,-3.4125,36.6525,171.32,0
271.0,9,-140.75,568.75,67.49,1821,538.47,79.98999023,629.53,224.38,1795,67.31,279.45,322.9266667,616,514.75,251,4118.0,4173.0,-24.6875,76.6575,97.63,0
17.0,21,9.75,181.25,29.99,1309,636.27,199.9899902,691.11,64.95,1299,31.81,100.8533333,83.21666667,178,173.45,87,3469.0,3560.0,-0.0975,30.0875,42.6,1
794.0,38,-46.0,121.0,29.99,1471,1262.74,29.98999023,1287.44,39.65,1467,34.13,33.9,71.53,136,76.84,74,2843.0,2849.0,-5.25,35.24,1.99,0
441.0,15,-72.25,1345.25,59.99,2557,1057.33,149.98999019999997,1107.07,195.62,2543,81.33,879.2533332999999,354.9933333,1369,1112.15,224,14458.0,14497.0,-2.115,57.105,653.5933332999998,0
15.0,9,15.25,108.75,29.99,542,247.12,199.9899902,328.09,64.38,515,30.89,8.56,8.313333333,104,126.63,58,1013.0,1062.0,25.9725,39.0075,1.91,0
207.0,19,225.0,572.0,30.0,2527,447.56,39.98999023,482.42,203.27,2236,40.69,208.8133333,132.15,497,432.64,225,4759.0,5200.0,-6.8475,42.6475,234.8733333,1
57.0,10,-82.75,553.75,48.6175,2104,378.89,149.98999019999997,472.81,243.13,1945,47.36,178.7633333,163.5733333,581,488.38,274,3907.0,4441.0,-10.81,65.16,119.50333329999998,1
39.0,9,51.25,308.75,59.99,1151,409.72,149.98999019999997,470.24,142.75,1142,51.22,149.39333330000005,100.0566667,292,357.5,122,2860.0,2886.0,-0.0975,50.0875,94.79333333,0
49.0,34,58.5,269.5,44.99,1427,838.19,199.9899902,876.69,67.1,1409,39.91,125.9166667,72.87333333,250,173.29,77,3639.0,3664.0,5.7275,41.2125,87.90666667,0
300.0,10,-205.5,231.5,14.9975,929,490.39,79.98999023,550.43,114.5,916,61.3,0.0,0.0,300,177.63,197,1421.0,1448.0,-69.225,79.225,0.0,0
538.0,49,85.0,410.0,50.0,13637,3350.14,59.98999023,3633.2,280.81,13479,69.79,133.3333333,196.4966667,382,649.99,154,31199.36,31543.36333,9.6975,58.1225,25.39,0
606.0,20,-121.0,347.0,49.99,3250,1126.92,149.98999019999997,1170.43,169.74,3225,59.31,173.8266667,129.0066667,387,337.32,166,6409.0,6453.0,-40.23,41.37,88.22333333,0
391.0,13,-269.5,536.5,43.74,2611,850.72,149.98999019999997,933.95,217.58,2611,70.89,302.8566667,145.4866667,626,1195.08,277,14341.0,14341.0,6.7525,52.2375,230.2233333,1
238.0,8,207.5,736.5,10.0,1319,642.56,59.98999023,682.55,188.43,1319,91.79,0.0,0.0,667,804.29,170,5630.0,5630.0,31.925,66.635,0.0,0
316.0,11,-0.5,0.5,39.99,185,273.06,149.98999019999997,345.4,16.44,148,30.34,0.15,0.07666666700000001,1,69.33,1,624.0,785.0,0.0,29.99,0.073333333,0
137.0,29,100.75,719.25,69.99,4587,1862.61,9.989997864,1922.72,163.25,4571,66.52,354.9166667,519.6433333000001,686,609.64,138,17070.0,17108.0,30.95,78.08,41.00666667,1
689.0,23,-40.75,197.75,69.99,1107,1336.44,59.98999023,1391.28,50.27,1106,60.75,79.46333333,33.99,211,144.5,58,3179.0,3180.0,-0.4,60.39,55.71333333,0
366.0,13,-12.5,191.5,44.99,1200,409.11,149.98999019999997,474.72,108.82,1197,37.19,83.47333333,96.54,196,229.36,105,2523.0,2527.0,0.0,34.99,18.45666667,1
549.0,18,-41.25,392.25,29.99,6531,658.96,29.98999023,697.66,380.29,6465,38.76,127.9333333,112.28333329999998,406,465.06,305,7906.0,7981.0,-5.67,35.96,86.11,0
578.0,19,3.5,465.5,32.49,3330,976.88,59.98999023,1012.51,184.72,3325,54.27,290.8933333,227.7033333,464,417.72,208,7519.0,7529.0,-14.12,51.8,116.62666670000002,0
304.0,11,-123.25,177.25,10.0,595,196.6,29.98999023,361.75,59.5,595,19.66,106.68666670000002,111.5666667,218,154.8,73,1548.0,1548.0,-0.845,21.635,28.65,1
621.0,25,-6.5,40.5,30.0,163,512.7,59.98999023,545.69,8.76,149,30.16,34.75666667,32.22,43,18.88,19,321.0,349.0,0.0,30.0,2.536666667,1
373.0,12,211.25,612.75,49.99,1986,558.91,149.98999019999997,598.9,180.27,1983,50.81,239.6566667,309.4433333,542,411.0,193,4521.0,4525.0,41.5525,71.4875,98.32666667,0
259.0,9,-26.75,207.75,49.99,609,235.69,129.9899902,295.67,86.71,607,33.67,0.0,0.0,217,222.57,82,1558.0,1562.0,2.455,38.525,0.0,0
170.0,32,-104.75,406.75,44.99,2755,957.14,149.98999019999997,997.42,90.27,2708,31.9,263.9066667,127.17333329999998,442,235.93,140,7078.0,7203.0,-0.315,35.305,171.8266667,1
285.0,9,10.0,99.0,10.0,447,96.46,149.98999019999997,96.46,49.75,398,12.06,5.83,15.69666667,96,114.0,36,912.0,1015.0,1.11,13.89,1.47,1
644.0,48,5.75,147.25,29.99,6340,4400.59,79.98999023,4496.76,151.8,6224,107.33,47.35,40.01666667,145,461.25,22,18911.22,19149.22,-6.9,38.93,53.04333333,1
514.0,18,-27.0,187.0,10.0,1921,609.23,149.98999019999997,661.34,110.53,1879,35.84,53.65,67.64333333,196,349.18,84,5936.0,5994.0,-2.92,25.86,35.32333333,0
681.0,22,53.5,303.5,49.99,2476,2045.41,59.98999023,2122.83,115.76,2431,97.4,180.8266667,91.96,286,529.86,78,11127.0,11295.0,-0.45,50.44,146.46333330000004,0
352.0,12,-27.75,229.75,10.0,603,109.66,59.98999023,149.65,60.2,602,10.97,0.0,0.0,239,221.2,73,2212.0,2214.0,-0.4825,10.4825,0.0,1
276.0,10,-6.25,11.25,39.99,56,273.0,149.98999019999997,332.98,6.75,54,34.13,0.0,0.0,13,18.25,5,146.0,150.0,-0.27,30.26,0.0,1
190.0,18,-219.75,885.75,75.0,4628,1488.8,129.9899902,1546.66,272.06,4625,87.58,361.44,345.5833333,959,679.41,392,11550.0,11557.0,-2.0225,77.9925,257.0266667,1
827.0,27,-5.25,7.25,16.99,159,518.35,29.98999023,543.48,6.0,156,19.94,3.35,2.906666667,9,8.35,7,217.0,220.0,-0.155,20.135,0.443333333,0
245.0,21,445.75,1032.25,30.0,2891,958.64,149.98999019999997,991.54,144.15,2883,47.93,331.05,193.49,884,367.05,269,7341.0,7350.0,39.2775,94.3325,494.0333333,0
53.0,43,-343.0,1473.0,97.605,10124,4449.36,149.98999019999997,4485.48,240.98,10121,105.94,563.1066667,776.0966667,1587,1010.88,346,42457.02,42463.02,-15.0625,93.2525,522.8,0
386.0,14,51.75,613.25,59.99,1788,916.37,59.98999023,996.35,137.54,1788,70.49,305.7133333,333.6333333,596,497.38,176,6466.0,6466.0,3.865,83.915,64.95333333,0
411.0,14,19.25,263.75,39.99,247,393.11,59.98999023,453.09,18.85,245,30.24,0.0,0.0,257,203.23,17,2642.0,2652.0,0.0,29.99,0.0,0
322.0,24,96.5,406.5,43.78,1324,857.16,129.9899902,888.12,57.43,1321,37.27,296.9233333,148.8366667,374,207.83,84,4780.0,4790.0,109.9225,80.2275,164.50666669999995,0
307.0,10,-2.5,408.5,10.0,1634,252.3,59.98999023,327.8,189.13,1513,31.54,163.14,231.6533333,409,389.0,203,3112.0,3319.0,-5.1575,25.6875,14.52333333,0
404.0,14,-131.25,131.25,15.4775,1310,419.03,149.98999019999997,483.01,100.46,1306,32.23,52.79,28.73,175,194.46,96,2528.0,2533.0,-49.5375,17.7375,68.31333333,0
248.0,27,121.25,323.75,44.91,3170,1650.46,199.9899902,1718.19,120.31,3128,63.48,175.49,122.92333329999998,283,301.46,93,7838.0,7960.0,-3.5425,43.5325,108.88,1
801.0,27,-73.0,161.0,50.0,2136,1357.74,29.98999023,1457.37,82.24,2056,54.31,92.12333333,78.83333333,185,232.16,68,5804.0,6031.0,-1.2375,54.4875,29.01,1
369.0,13,-106.0,560.0,59.99,5498,827.17,149.98999019999997,907.54,457.5,5490,68.93,235.1533333,178.94,595,874.08,265,10489.0,10500.0,3.06,61.28,207.0433333,1
625.0,21,-24.75,258.75,34.48,4102,1055.91,149.98999019999997,1098.61,202.8,4056,52.8,65.41,91.35333333,267,392.85,157,7857.0,7961.0,-0.585,38.425,41.35333333,0
220.0,7,225.25,213.75,44.99,320,213.09,149.98999019999997,278.7,52.33,314,35.52,122.57,43.0,139,193.67,37,1162.0,1231.0,0.645,35.625,88.28,0
436.0,14,116.75,350.25,10.0,461,135.64,149.98999019999997,186.87,33.92,407,11.3,287.0233333,109.0966667,311,202.0,41,2424.0,2722.0,5.085,11.815,179.68,0
414.0,17,-22.25,30.25,19.99,291,470.91,29.98999023,538.89,18.8,282,31.39,3.846666667,3.48,38,34.87,17,523.0,535.0,-6.4475,29.4375,2.363333333,0
245.0,8,-6.5,28.5,10.0,89,71.08,149.98999019999997,111.07,12.71,89,10.15,0.0,0.0,31,31.14,13,218.0,218.0,-0.09,10.09,0.0,0
71.0,51,-345.75,1178.75,69.99,18405,5527.9,29.98999023,5611.52,373.16,18285,112.81,573.2666667000002,613.6866667,1294,1011.04,429,49541.0,49790.0,-67.5975,127.5875,221.1166667,1
625.0,28,18.75,375.25,59.99,6744,2300.6,29.98999023,2395.38,252.27,6559,88.48,136.1333333,128.26,369,682.31,139,17740.0,18069.0,-0.99,56.21,45.41333333,1
264.0,9,-9.5,10.5,19.99,25,182.05,59.98999023,232.38,3.13,25,22.76,8.803333333,7.406666667,14,6.5,6,52.0,52.0,0.0,19.99,1.94,0
564.0,19,26.5,36.5,32.49,197,360.29,29.98999023,392.78,15.0,165,32.75,23.36666667,13.59666667,28,40.55,14,446.0,495.0,-0.29,32.78,14.17333333,0
259.0,9,28.75,64.25,10.0,257,71.95,199.9899902,122.55,32.43,227,10.28,41.93333333,38.4,55,94.43,22,661.0,730.0,-0.2925,10.2925,12.84333333,1
265.0,9,118.5,750.5,59.99,951,1003.49,149.98999019999997,1069.1,118.75,950,125.44,341.26,378.17,711,836.88,85,6695.0,6696.0,45.1775,103.9825,126.51,0
572.0,19,-80.25,220.25,30.0,911,497.94,149.98999019999997,528.94,50.17,903,27.66,147.52,69.94,247,153.89,60,2770.0,2803.0,-0.27,30.27,104.6766667,1
357.0,12,-7.0,67.0,59.99,466,563.17,59.98999023,684.8,43.7,437,56.32,25.20333333,21.79,69,82.7,42,827.0,876.0,-0.64,51.02,7.483333332999999,0
400.0,13,211.5,207.5,39.99,1076,391.26,29.98999023,441.24,88.67,1064,32.61,90.52333333,70.76,137,285.08,44,3421.0,3443.0,-0.27,30.26,85.38,0
89.0,7,-625.75,739.75,78.9475,3160,555.53,199.9899902,635.51,525.5,3153,92.59,222.6966667,227.0666667,948,923.0,566,5538.0,5547.0,-30.295,110.275,224.5466667,1
953.0,32,29.75,34.25,16.99,212,508.56,29.98999023,534.3,6.83,198,17.54,12.95333333,6.48,24,14.17,13,411.0,435.0,10.05,20.54,8.003333332999999,0
594.0,21,62.75,49.25,29.99,494,607.32,129.9899902,641.18,24.15,483,30.37,14.64333333,14.76666667,28,52.5,19,1050.0,1075.0,0.0,29.99,2.0133333330000003,0
310.0,10,176.5,697.5,89.99,1860,1207.37,129.9899902,1295.35,206.67,1860,134.15,400.1766667,330.7666667,639,740.22,211,6662.0,6662.0,23.605,147.185,122.22,1
393.0,13,-136.5,342.5,10.0,878,590.05,59.98999023,636.64,71.25,855,49.17,297.7933333000001,146.9,388,584.0,54,7008.0,7162.0,-15.875,25.875,151.41666669999995,0
276.0,56,-16.75,18.75,0.0,143,121.66,199.9899902,122.81,7.0,140,6.08,3.91,3.91,24,13.05,12,261.0,265.0,-6.175,6.875,0.0,1
641.0,22,-96.5,170.5,45.0,1530,981.43,79.98999023,1036.59,76.4,1528,49.07,10.77333333,17.37333333,203,225.85,58,4517.0,4522.0,-0.5475,45.5475,0.0,1
443.0,15,64.0,193.0,39.99,766,394.97,149.98999019999997,428.96,58.23,757,30.38,125.2866667,101.2366667,172,121.38,56,1578.0,1596.0,-0.3325,30.3225,44.08666667,0
191.0,38,48.25,115.75,10.0,1589,1024.02,59.98999023,1080.34,46.18,1570,30.12,51.56666667,26.64333333,100,107.59,49,3658.0,3695.0,-1.5925,16.3925,30.81,1
781.0,26,-167.25,227.25,29.99,2149,1046.84,79.98999023,1111.37,83.52,2088,41.87,174.31666669999996,158.6033333,283,211.76,106,5294.0,5416.0,-12.525,42.665,79.77666667,1
455.0,15,-176.5,284.5,39.99,1493,623.99,149.98999019999997,764.28,87.0,1218,44.57,247.8833333,197.37,343,265.43,102,3716.0,4619.0,-21.7875,52.7675,116.68666670000002,1
40.0,13,-723.5,1075.5,69.99,8421,1833.36,129.9899902,1873.34,700.25,8403,152.78,263.8566667,282.6633333000001,1317,1228.17,685,14738.0,14768.0,-70.5625,130.5525,361.5733333,0
508.0,17,-146.0,762.0,85.3125,3867,1234.58,59.98999023,1326.25,254.6,3819,82.31,380.1133333,344.3733333,811,774.6,256,11619.0,11750.0,-19.65,100.52,183.3,1
564.0,22,-141.5,470.5,42.49,2762,991.14,29.98999023,1017.82,129.67,2723,47.2,162.3066667,344.42,518,285.1,214,5987.0,6044.0,-7.1925,49.6825,93.24666667,0
561.0,18,1.5,55.5,29.99,788,519.26,149.98999019999997,552.35,45.35,771,30.54,28.42333333,18.62666667,55,80.53,21,1369.0,1401.0,0.0,29.99,11.42666667,0
540.0,35,78.75,399.25,30.0,7862,1199.09,9.989997864,1236.75,252.97,7842,38.68,79.26333333,195.26,373,343.39,281,10645.0,10672.0,1.575,33.775,39.09333333,0
234.0,15,-190.5,1046.5,30.0,3738,623.36,149.98999019999997,659.82,265.5,3717,44.53,361.9466667,194.2666667,1110,695.64,377,9739.0,9782.0,-6.2175,48.1175,729.5533333,0
326.0,11,430.5,969.5,39.99,3290,751.18,79.98999023,781.71,329.0,3290,75.12,366.85,212.7,826,820.0,303,8200.0,8200.0,157.6825,100.1575,455.2766667,1
26.0,46,-179.0,552.0,75.0,6083,2654.83,199.9899902,2752.95,176.88,6014,78.08,174.71333330000004,249.53,612,609.18,97,20712.0,20820.0,-1.2225,77.2125,178.21,0
83.0,18,146.5,1954.5,71.4425,9573,1605.09,199.9899902,1685.46,597.5,9560,100.32,849.4533332999997,574.9666667,1906,1406.44,731,22503.0,22526.0,-31.6825,148.8225,709.9066667000002,1
251.0,18,21.5,150.5,34.98,1003,744.16,39.98999023,780.27,58.94,1002,43.77,0.0,0.0,143,147.24,71,2503.0,2505.0,-1.195,36.175,0.0,1
11.0,23,-27.75,258.75,30.0,3347,679.1,129.9899902,766.2,150.48,3160,32.34,122.7433333,120.9433333,268,252.1,152,5294.0,5545.0,0.0,30.0,50.69333333,1
664.0,49,109.25,764.75,50.0,16901,2498.11,29.98999023,2578.76,357.83,16818,53.15,110.8866667,311.5066667,728,542.11,509,25479.0,25645.0,3.875,62.125,69.43,0
329.0,11,29.5,325.5,39.99,1214,304.61,199.9899902,364.59,121.2,1212,30.46,0.0,0.0,316,349.5,125,3495.0,3498.0,16.74,34.27,0.0,0
14.0,32,222.5,1583.5,97.6975,13195,3245.29,199.9899902,3380.5,418.23,12965,104.69,660.3233333,785.7166667,1509,957.45,640,29681.0,30134.0,2.98,138.7,327.5,1
269.0,9,12.25,173.75,49.99,503,272.62,149.98999019999997,303.15,62.88,503,34.08,109.3233333,105.09,170,165.5,61,1324.0,1324.0,0.0,39.99,19.74333333,0
522.0,18,-52.0,408.0,30.0,2862,657.35,59.98999023,717.34,168.29,2861,38.67,75.81,97.04,425,353.0,149,6001.0,6002.0,-11.7725,41.7725,158.87,1
189.0,7,-258.25,537.25,47.975,1396,293.32,199.9899902,368.3,231.83,1391,48.89,344.57,226.8866667,623,636.33,248,3818.0,3836.0,-5.3575,44.2675,190.7066667,0
573.0,19,-7.75,8.75,32.49,95,588.3,149.98999019999997,622.96,5.28,95,32.68,8.806666667,1.7033333330000002,11,13.11,3,236.0,236.0,-0.29,32.78,7.103333332999999,0
313.0,11,468.25,3055.75,84.99,2472,913.79,199.9899902,969.48,246.3,2463,91.38,1213.376667,591.8333332999998,2900,2175.0,293,21750.0,21808.0,94.6675,111.3225,2258.613333,0
269.0,21,16.75,399.25,44.99,3881,760.2,79.98999023,793.1,203.74,3871,40.01,174.56,106.2866667,394,324.37,228,6163.0,6180.0,0.0,34.99,138.9133333,1
625.0,31,-17.5,62.5,29.99,990,954.65,79.98999023,1012.7,32.5,975,31.82,36.94666667,31.65333333,68,58.83,42,1765.0,1800.0,0.0,29.99,8.4,0
614.0,27,-466.5,1606.5,84.99,6340,2627.19,29.98999023,2813.02,266.74,6135,114.23,660.8066667,934.8166667000003,1762,731.74,651,16830.0,17653.0,-91.575,189.045,88.59333333,0
548.0,19,-78.0,194.0,30.0,1677,550.72,59.98999023,602.01,95.53,1624,32.4,104.0333333,119.35,220,183.47,121,3119.0,3259.0,0.555,31.005,19.75666667,0
489.0,29,14.75,237.25,29.99,1734,819.28,9.989997864,824.99,66.58,1731,31.51,157.5966667,149.91666669999995,232,148.08,110,3850.0,3856.0,6.3825,47.5375,22.23333333,1
344.0,11,69.0,755.0,44.99,2568,500.05,29.98999023,555.03,253.9,2539,50.01,0.0,0.0,732,600.8,353,6008.0,6091.0,14.4075,71.3825,0.0,0
208.0,23,67.75,269.25,30.0,1223,508.59,99.98999023,538.59,79.87,1198,33.91,155.82,160.49,247,198.4,100,2976.0,3017.0,-2.8025,33.7925,57.42333333,1
626.0,50,-290.0,981.0,75.0,12482,3750.54,129.9899902,3809.65,254.22,12457,76.54,576.12,639.6566667000002,1078,619.88,435,30374.0,30444.0,-9.9375,95.8275,79.27666667,1
316.0,33,30.0,107.0,10.0,472,562.87,79.98999023,597.14,21.45,472,25.59,75.80666667,53.35333333,97,150.82,26,3318.0,3318.0,-0.2475,10.2475,22.45333333,1
795.0,26,9.25,76.75,29.99,492,767.27,29.98999023,802.26,19.48,487,30.69,61.92,46.94,74,61.0,25,1525.0,1530.0,-0.5175,30.8075,14.98,0
444.0,15,-36.0,128.0,32.49,647,456.65,59.98999023,678.36,40.0,520,35.13,66.16666667,54.25333333,140,83.62,57,1087.0,1355.0,-5.12,39.49,35.03666667,0
390.0,13,38.5,322.5,29.99,1354,367.84,29.98999023,427.82,111.25,1335,30.65,109.62666670000002,94.75,310,223.0,124,2676.0,2709.0,13.185,33.445,111.75,0
73.0,17,-438.25,454.25,15.0,4715,807.39,199.9899902,841.26,291.63,4666,50.46,215.2,227.94,600,455.63,364,7290.0,7354.0,-47.9975,53.1175,91.50666667,1
321.0,11,39.75,383.25,59.99,1799,507.73,149.98999019999997,558.62,179.3,1793,50.77,179.6166667,163.81666669999996,370,417.8,155,4178.0,4188.0,0.1575,50.8225,79.98333333,1
295.0,16,0.0,94.0,10.0,1817,222.06,199.9899902,232.06,120.6,1809,14.8,14.35666667,20.65,94,191.0,71,2865.0,2873.0,-0.5825,11.3625,6.363333333,1
47.0,23,5.25,280.75,59.99,3596,1419.05,149.98999019999997,1541.69,163.45,3596,64.5,162.8066667,149.65,279,502.27,92,11050.0,11050.0,-0.2475,47.7375,63.66333333,1
195.0,20,-66.5,336.5,59.99,2081,1012.66,79.98999023,1046.2,109.47,2080,53.3,184.79,156.08,359,355.89,100,6762.0,6764.0,-0.425,47.915,121.33,0
466.0,16,5.75,309.25,59.99,936,761.95,199.9899902,841.93,61.93,929,50.8,180.5533333,23.50333333,307,313.07,59,4696.0,4711.0,0.675,50.215,176.08,1
16.0,12,44.0,369.0,50.49,1753,493.17,129.9899902,523.34,168.8,1688,49.32,182.86,73.67,354,353.8,184,3538.0,3651.0,-27.9975,72.9875,156.77,0
111.0,29,327.25,1155.75,69.99,10293,2580.85,29.98999023,2684.41,467.41,10283,117.31,517.58,390.1033333,1047,1121.5,408,24673.0,24693.0,102.295,166.075,324.19,1
63.0,35,8.25,211.75,39.91,4354,1965.81,99.98999023,2039.14,127.91,4221,59.57,51.8,101.9766667,209,228.58,99,7543.0,7733.0,-0.12,43.36,36.93,1
240.0,14,-248.0,248.0,44.99,1393,552.73,149.98999019999997,632.71,107.08,1392,42.52,146.98,51.83666667,331,203.77,153,2649.0,2650.0,-0.54,35.53,145.5333333,0
498.0,18,-38.25,81.25,50.0,1169,864.57,59.98999023,921.02,68.06,1157,50.86,29.63666667,26.59666667,94,128.88,40,2191.0,2208.0,-0.1575,50.5475,6.11,1
755.0,43,-156.5,444.5,30.0,7357,1732.01,79.98999023,1779.69,178.07,7301,42.24,137.64333330000002,199.1033333,497,351.88,246,14427.0,14526.0,-27.555,57.555,119.3233333,0
396.0,26,267.0,1471.0,84.99,13512,2013.0,149.98999019999997,2140.79,556.21,13349,83.88,462.88333330000006,464.7833333,1382,973.5,698,23364.0,23620.0,-0.2475,88.4875,379.5933333,1
333.0,11,-140.5,140.5,10.0,1379,340.19,149.98999019999997,380.18,137.6,1376,34.02,43.03333333,64.75666667,187,397.2,69,3972.0,3981.0,-2.175,12.175,8.88,1
466.0,16,-59.5,63.5,39.99,535,466.58,149.98999019999997,526.56,35.13,527,31.11,38.39666667,59.91,83,98.33,20,1475.0,1506.0,0.0,29.99,7.12,1
154.0,27,949.75,758.25,34.98,6569,1100.11,199.9899902,1129.78,251.92,6550,42.31,63.90333333,116.03333329999998,442,440.46,249,11452.0,11505.0,236.925,117.425,103.9466667,0
136.0,25,71.25,578.75,46.98,3328,1057.27,199.9899902,1105.64,141.78,3261,45.97,251.3633333,224.72,555,341.48,189,7854.0,7986.0,6.7675,60.3125,149.26,1
209.0,13,-19.0,28.0,54.99,793,759.55,129.9899902,825.16,72.09,793,69.05,17.03,10.74666667,34,167.55,23,1843.0,1843.0,-0.5775,49.5675,12.22666667,1
472.0,16,116.0,1020.0,50.075,3396,648.52,79.98999023,708.5,225.67,3385,43.23,422.44666669999987,233.8833333,981,859.47,278,12892.0,12922.0,4.915,45.075,435.4066667,0
71.0,11,-112.25,317.25,69.99,1181,579.92,9.989997864,659.9,118.1,1181,57.99,134.14,148.6866667,355,346.7,128,3467.0,3467.0,-0.54,60.53,55.38666667,1
230.0,48,-4.25,866.25,75.0,25956,3304.45,129.9899902,3425.81,713.53,25687,91.79,371.3966667,182.7033333,868,1404.1,331,50547.48,50989.48333,0.735,77.235,406.6966667,1
204.0,25,465.0,507.0,59.99,4974,2051.16,99.98999023,2169.79,213.7,4915,89.18,167.4533333,182.74,352,531.3,146,12220.0,12376.0,37.4625,72.0575,98.48,1
119.0,12,-210.75,717.75,44.99,3490,670.44,199.9899902,711.07,311.09,3422,60.95,244.47,162.2166667,788,574.82,424,6323.0,6461.0,-53.795,87.035,223.7533333,1
300.0,10,257.75,793.25,59.99,829,457.87,79.98999023,488.19,91.33,822,50.87,616.8666667,107.65,707,669.89,72,6029.0,6111.0,-0.7425,50.7325,559.0033333,0
819.0,27,-16.25,110.25,39.99,1829,1201.36,79.98999023,1238.1,70.04,1821,46.21,63.66333333,52.20333333,116,169.35,51,4403.0,4415.0,0.495,40.485,24.21,0
185.0,25,-1.75,95.75,10.0,2157,836.23,129.9899902,874.16,89.75,2154,34.84,43.62,50.68666667,96,200.33,36,4808.0,4817.0,-0.495,10.495,7.496666667,1
55.0,43,-127.75,234.75,29.99,2918,1645.53,129.9899902,1694.45,68.88,2893,39.18,128.8266667,104.1333333,277,160.45,135,6739.0,6786.0,-26.3375,56.3275,49.61666667,0
53.0,13,76.5,463.5,44.9475,2228,486.49,129.9899902,552.1,185.67,2228,40.54,95.05333333,94.32666667,438,356.67,262,4280.0,4280.0,8.7425,42.8475,135.93,0
669.0,23,144.5,262.5,34.99,503,600.33,149.98999019999997,623.36,23.81,500,28.59,179.74,75.94333333,214,66.57,50,1398.0,1403.0,11.325,42.405,110.1133333,0
285.0,9,222.0,707.0,47.49,715,291.44,149.98999019999997,356.42,88.5,708,36.43,624.0333333,150.96,633,899.13,85,7193.0,7350.0,-12.73,50.17,482.67,0
113.0,31,496.5,1138.5,44.99,8905,1132.25,99.98999023,1267.23,303.38,8798,39.04,522.18,198.8833333,973,709.38,319,20572.0,20747.0,195.755,133.075,526.7833333000002,0
133.0,13,-284.75,1247.75,39.99,4059,828.28,129.9899902,888.26,337.92,4055,69.02,372.87,287.1566667,1343,637.92,655,7655.0,7660.0,-90.3375,126.8275,542.9533332999998,0
544.0,18,-208.0,279.0,59.99,2708,1350.59,149.98999019999997,1440.57,158.53,2695,79.45,158.16666669999995,96.31333333,348,391.29,128,6652.0,6699.0,-0.7425,50.7325,98.01666667,0
942.0,31,155.0,209.0,24.99,3106,741.97,29.98999023,780.96,113.15,3055,27.48,98.82,52.06666667,157,186.44,91,5034.0,5132.0,7.2675,28.0425,99.87666667,0
241.0,8,31.0,827.0,69.99,1905,434.87,199.9899902,524.75,267.86,1875,62.12,233.98,274.08,817,909.86,287,6369.0,6512.0,-14.115,70.085,259.3433333,1
422.0,14,-27.25,36.25,39.99,1524,556.95,199.9899902,616.93,117.0,1521,42.84,0.0,0.0,45,263.15,21,3421.0,3425.0,0.0,29.99,0.0,0
926.0,30,62.25,284.75,32.49,4207,1296.76,29.98999023,1342.87,143.52,4162,44.72,127.96666670000002,118.87,264,311.07,153,9021.0,9114.0,18.1975,53.0125,47.77333333,0
335.0,11,63.25,236.75,39.99,1186,337.54,149.98999019999997,397.52,118.1,1181,33.75,31.11333333,33.99666667,216,249.2,80,2492.0,2498.0,-15.7375,45.7275,11.97666667,0
268.0,9,-175.5,457.5,44.99,1542,507.79,79.98999023,554.9,183.5,1468,63.47,268.9166667,235.7,516,452.0,205,3616.0,3825.0,-26.39,61.38,105.62,0
327.0,21,-23.25,363.25,25.39,5497,667.0,29.98999023,703.15,274.25,5485,33.35,122.6533333,104.65,371,479.4,202,9588.0,9603.0,-28.77,25.39,98.44333333,0
91.0,34,-363.25,1763.25,94.97,45065,3775.79,129.9899902,3854.89,1359.91,44877,114.42,516.3133333000002,534.0633333000002,1884,2084.97,1398,68804.0,69178.0,-50.095,50.595,427.51,1
399.0,13,-5.5,22.5,39.99,359,367.08,129.9899902,397.06,29.92,359,30.59,2.113333333,3.836666667,24,68.58,17,823.0,823.0,0.4725,30.5075,0.233333333,1
84.0,11,14.75,819.25,50.03,4491,513.2,199.9899902,548.19,444.8,4448,51.32,388.0633333,220.8266667,814,706.3,454,7063.0,7124.0,-2.1275,47.5875,311.3733333,0
668.0,37,-102.0,405.0,50.0,4736,2426.79,149.98999019999997,2478.46,131.53,4735,67.41,292.2833333000001,275.18,439,519.03,142,18685.0,18686.0,-4.0575,52.1975,58.52,0
300.0,31,54.75,212.25,29.99,1022,1121.64,79.98999023,1175.81,33.23,997,37.39,109.7133333,133.04,194,118.6,44,3558.0,3720.0,6.2775,45.9425,24.53333333,1
736.0,25,119.25,559.75,39.99,3513,985.64,149.98999019999997,1026.02,195.71,3327,57.98,167.3433333,180.1,520,513.88,201,8736.0,9224.0,18.0,58.74,171.1166667,1
